"fte","rate","years","female"
26.390353290053,47.9876267330168,15.8123126412975,0
26.8765073467776,33.8972073965741,28.9520670363106,0
29.0957400947809,41.140398197413,13.0145620228705,0
22.8111999702344,30.8649328976306,20.5500375135093,0
29.598644762095,53.3450271321652,8.20387885566288,0
22.8165823314153,42.6098207160353,20.377191246361,0
15.9891800566812,35.629948857607,4.31844696754933,0
10.0666705114108,22.480586313051,7.70719110002256,0
19.1506090252096,43.9619784443791,16.4373817795724,0
21.8646625245723,28.3855389876504,27.2624076917391,0
25.5849140702045,37.2235956432534,16.4620527684456,0
25.8537299411925,48.4552460376685,16.9487532327728,0
23.3214728238496,40.5616521874678,11.2172516092373,0
23.8477837959109,26.0588730419548,17.8915257965018,0
20.62791525786,34.993527768235,8.87247345659421,0
24.4558789193217,36.6970455866334,26.2449084171558,0
21.5661062704334,36.6732944615761,18.5918802450847,0
20.8069778952041,20.1616598038609,10.4852188372183,0
21.9423732317833,29.4166409669984,14.9770023803003,0
24.143656606017,28.9138756983916,7.16139436828666,1
29.9564856114918,48.7186496279206,8.8404282385136,0
27.1078998603851,39.240008291322,19.6632031282209,0
22.7056982395457,32.9062256200041,20.7156310976916,0
22.74770762365,29.3761408495983,32.6462441459532,1
19.4146175865479,32.5753927099108,27.9557834507905,1
17.8247851718929,39.4600276421691,9.02025805277935,0
13.7511027553662,37.9559354011101,23.9382695447341,0
10.6973871313025,35.9443587717552,6.68506930277795,0
17.8587887355658,55.4681693087011,32.8295696900157,0
16.04646583054,40.2704513421982,1,0
29.3006654066667,59.889871062783,28.5354589477461,1
20.8002403437181,36.9713248384646,17.5915860103896,0
22.8027156556271,46.1934016322396,9.31106459312582,0
23.4108162923553,41.6541707375733,20.7748904996149,1
28.6370316133913,37.0079930518859,33.5004940379513,0
24.6522518888606,32.7089551659036,11.0115769127526,0
27.9988719133055,58.1169872386918,10.4600026118849,0
17.3450166173367,40.5221488163359,1,0
16.19345407933,35.3638004880006,23.9659131774533,0
20.2043605060361,36.8156724700389,13.8559719612681,0
28.100384731243,38.2172191825407,4.02027734070725,0
13.2939919763605,33.8407522381692,2.9593091002389,0
24.3535705478606,38.2100461856366,16.4327368405993,0
10.5826761781451,27.3049647100279,6.50079948712209,0
17.5267242177881,49.976310924699,17.0149915308136,0
29.238926458881,40.2966405324345,11.3526720541965,0
11.100464479476,40.8428121639109,2.09142947832993,1
20.9373727041496,27.3537764719766,19.5218796669033,0
17.9832844428953,45.0271957961211,7.07201836704735,0
21.5215519332823,29.1744234661443,8.63447741048776,0
28.3577478708358,34.330361526349,26.7396598093892,0
26.0415001662321,30.8537678397907,1,0
24.0598735149113,41.702503161773,15.6335312356796,0
25.9969242950109,41.0477330455474,12.3554149150914,0
19.7041146943436,56.9236640875405,19.703769462938,0
24.0152888611203,36.1880200748245,1,0
20.0430611004119,42.0031417432686,12.2701242221431,0
22.2543699424374,31.740995346912,20.5153126579812,0
24.7177094230035,37.0854417530503,13.4167803314749,0
21.7416124573778,42.4976433376232,27.6386369769273,0
17.354750104606,40.8256611932551,14.3042120216237,0
26.9408985339761,35.0286225533901,23.627878266997,1
20.8764028864376,38.829883570967,29.2894727563878,0
18.9316044568556,33.0793888150857,14.7790617821381,1
14.8193811944517,35.2632167358379,20.0372388865426,0
16.264619917383,37.126322547412,11.3128176117423,0
16.3704821952448,45.269928118548,10.9160810413,0
20.9187988395715,35.7449122340912,13.1364478382327,0
23.673421175595,30.9118102007032,28.3809093827613,0
29.0890979928615,36.5643265335187,23.5959147122849,1
23.1169385289568,38.6279758407685,9.04034740701172,1
17.3514980821333,44.1654454941851,11.2736956961562,0
21.3389157349266,35.7905533660837,1,0
21.2806842120018,39.9779306618783,21.6137325688903,0
28.7117755540603,40.6611563264396,18.7558423173205,0
24.6510307040316,37.3000328277163,7.24903824935564,1
10.0977336057766,38.4864565720792,17.8494776869284,0
20.3582490085266,22.5839621757855,5.2650628401791,1
21.1559044993681,39.0224191381976,3.73530540175102,0
24.3560685195588,42.0350745307668,22.1760144739444,0
26.8674384448215,31.4947902780576,1,0
27.4909249219584,45.566023646213,20.8275211840362,0
17.2233271400399,42.2931361677449,15.066765040717,0
12.5808618067681,38.2267170945278,1,0
18.995828962273,56.1390286502753,10.8657852226877,0
18.2239799665897,44.1380663696163,14.218501422371,0
20.1014469144436,29.5111566181975,29.4203564903744,0
27.425829822481,44.5630275095526,17.0045022498346,0
29.3811870132494,55.1463141357558,12.0146885478414,0
26.304778114902,41.9548762364827,5.74877348733889,0
10.3253158156959,31.6510461627472,16.4910360845747,0
24.3331545054991,32.4302233699002,18.3943315018018,1
22.19706197571,37.930201522663,1,0
25.3506244109839,48.8340851747121,9.86104408315919,0
16.0797652179153,44.7342017659612,13.6334803256475,0
15.2153690393048,45.1720124510192,1.56482003911833,0
16.7483923676358,38.3509941487355,14.6967415322845,0
17.8403192918008,46.6184096878046,7.04943121949145,0
24.1314136188868,35.2801851487902,1,0
24.5002442505211,27.343008726829,15.3724390940372,0
17.5525367466301,49.947828868244,5.01863157637513,0
17.4196379631758,44.5363098096186,6.90464263961348,0
14.7302848957837,42.7413761670115,11.0947101860281,0
13.6224242829065,33.7993291200693,19.4972839112261,1
25.4579756184208,33.8385066203739,13.2482744391598,0
21.2116444957701,37.4104031565446,10.2316078873687,0
14.7488545867072,33.7973294503502,21.5871059841791,0
27.6181568613088,44.1829365612733,6.52007380205578,0
11.6702903147932,31.4969256024608,12.4356991967329,0
25.3594694269619,39.4183765772859,18.6853311201357,0
26.6332408272236,41.2080432460757,1,0
20.2123289429224,27.838132728804,11.0344447489779,0
28.1181013858753,51.1421356038701,19.3320591666552,0
27.3196108808756,38.4176442151583,19.3976944282874,1
20.25343816133,23.6106433490785,7.6844143038677,0
21.1382403349418,39.0504073363259,2.14667532614794,0
28.5040786626397,47.9322648395108,1,0
25.7287776681892,35.3841502689934,21.6898900252265,0
24.064526289904,33.1483583667838,22.3764028925652,0
21.8484604017633,22.6617331965236,35.0557775604616,0
16.10136309287,47.7403797265784,33.1972791871144,0
24.1682472763711,25.767374510953,12.371690222265,0
