"salary","domvio","counsel"
81390.3673308277,1.77386252395809,0
114085.500130724,2.42120241373777,0
67756.3765996653,1.53626605309546,0
110740.632193311,2.44495837483555,0
42767.5943684199,0.823595978319645,0
90476.2564881042,1.88183155981824,0
44593.7540714253,0.939078789204359,0
57794.4588346776,1.32594479853287,0
52843.2419773723,0.983484998345375,1
70531.6548346062,1.55661670025438,0
109500.529455465,2.2869509072043,0
55670.9539193038,1.06050715362653,0
94491.6657855258,2.32335485052317,0
63135.98706922,1.26685296185315,0
40650.2748300893,0.810351551510394,0
38201.2811225953,0.677513810805976,0
31110.963064853,0.475693142786622,1
76655.3403494743,1.57583127776161,0
91015.3638659176,2.18012705957517,0
44581.6361843422,0.825982098001987,0
65324.4720698314,1.47534281900153,0
106854.251421402,2.3036575014703,0
102643.952654776,2.13747758371755,0
83311.5864839016,1.8825515024364,1
58213.4136134427,1.11174409184605,0
46598.3032168249,0.919124844484031,0
87052.9463128823,1.86063834605739,0
39928.6979357585,0.798898165673018,1
34031.6018750914,0.538547836709768,0
90860.6068834159,1.8547257438302,1
39681.4763122929,0.795101671013981,0
34671.3533583568,0.684879381209612,0
51520.5157869993,1.15439583873376,0
46774.8589674712,0.997111964970827,0
34490.6208761396,0.640514393523336,1
68358.0441661174,1.57678403705359,0
58267.3998248305,1.35724896751344,1
52616.6717006812,0.966186695732176,0
90989.0498882778,2.0688937320374,0
93702.6686526418,2.13863412383944,0
87825.7778252758,1.99041314097121,0
73774.2012327067,1.72149453312159,1
39646.5975642598,0.807230827957392,1
54068.4601538877,1.07759712031111,0
69010.2958491523,1.6624430725351,0
84166.6018847845,1.99488200154155,0
105150.976739919,2.30911111691967,0
34943.3518461496,0.568698982708156,0
92518.1349263989,1.88116591842845,0
34662.0754291822,0.568226915318519,0
40250.9880322625,0.749700097739697,1
109136.16692387,2.48308143019676,0
49096.8744822072,1.02930580126122,0
44101.8502982349,0.933441516477615,0
110531.119900568,2.43316422123462,0
42923.2614691378,0.828490791842341,0
47582.6181514164,0.990993815939873,0
30127.6500372028,0.523634700104594,0
34108.7785000985,0.56000529229641,1
75604.3161551493,1.6634209882468,1
70914.1866902839,1.64863044442609,0
70544.2922766033,1.61756803505123,1
86596.9980954383,1.80974081438035,0
37794.3548571388,0.665523810312152,0
57322.7133238479,1.26948322495446,0
77380.1649754225,1.71967372344807,0
79714.9526083465,1.91623145528138,0
54783.5069644274,1.13790839165449,0
82904.1956489839,1.95424362784252,0
52145.5695025007,1.18771587358788,0
71793.4652150032,1.63369347061962,0
44840.9064403315,0.815490147471428,1
53795.7384374637,1.08511830074713,0
31860.8814004061,0.507924948260188,1
75357.5183865085,1.58978266175836,0
34428.8155312181,0.604956320021302,0
84483.6953978151,2.04607140738517,0
34502.3280325487,0.598178997635841,0
64822.1902508019,1.23927049851045,0
36530.7856701602,0.748088089283556,0
55206.2787714401,1.22055898187682,0
36570.6965979068,0.665154472924769,0
57657.8479916096,1.31625249516219,0
65968.533684713,1.51591443866491,1
82598.5525044048,1.99405066436157,0
64821.463310673,1.29129875870422,0
38575.4982153745,0.804518598597497,0
49650.8516220658,0.92321578739211,0
64427.2817686974,1.33704540412873,0
85046.8394813196,1.75426178099588,0
39751.2836477693,0.84729012241587,0
36457.1444600033,0.685521028935909,1
35732.6205058603,0.588463703170419,0
38409.1174413486,0.790152673609555,0
64065.4054245996,1.37615350075066,0
30854.8736718077,0.510813046246767,0
92617.6995925784,2.22736227884889,0
59385.1258787384,1.38968416079879,1
40152.6443704907,0.701155430171639,0
33379.2965954873,0.582567838486284,0
36089.7987045504,0.677100583445281,0
53192.9263128819,0.994361512828618,0
66503.9925819435,1.43845985876396,0
67140.5295129944,1.46097161108628,0
63095.2986344626,1.21859808173031,0
110686.084161815,2.32447651820257,0
53193.3665229045,1.1754145771265,0
89340.6262726926,1.95355691201985,1
91004.4148766999,2.06287302542478,0
38559.3881610653,0.676948409900069,1
84512.0999823193,1.97371944738552,0
58009.9451510697,1.35754467919469,0
74380.6761777876,1.45326257636771,0
108115.573712086,2.33948937198147,0
100536.564617731,2.09396477369592,0
98517.7189327085,2.14112883200869,0
92787.5485691398,2.16072591906413,0
63551.4738199154,1.45022404147312,0
30899.2855128236,0.467732783406973,1
93701.2801277751,2.35171425389126,0
52062.4406371496,0.971849995199591,0
45057.1534362177,0.844983643293381,1
77641.4765302986,1.65103623121977,1
44799.6885660025,0.853248829953372,0
43616.1181025909,0.883775104768574,0
96186.7477625486,1.96230860194191,0
72451.0310094923,1.48967441963032,0
103119.023031616,2.33092115912586,0
34095.5637864833,0.531701928004622,0
93681.861920536,1.9008302250877,0
27488.0305827225,0.450073260813951,1
108182.871827994,2.27055949857458,0
107320.677818043,2.42367484793067,0
40625.9414622248,0.74721216596663,0
72496.2239106053,1.52553479932249,0
90474.2532413392,1.84599240589887,0
42934.0065918329,0.820758240297437,0
42053.0240086224,0.858872864861041,0
72291.506485417,1.74999877512455,1
92009.4311813208,1.92758025461808,0
91619.2191501338,1.97013905551285,0
33512.9504505935,0.566653127316386,0
33647.669784423,0.619026915729046,1
27927.9007152658,0.452788885682821,1
35889.7220067247,0.677438480779529,0
46294.8035271439,0.824762415606529,0
29163.2748033744,0.555476440116763,0
81833.2840812302,1.65326573885977,0
78401.4139786078,1.60968172270805,0
93491.5215260164,1.89444015733898,0
98367.5332455153,2.03486189059913,0
55592.2715259356,1.13256595656276,0
78648.1897277922,1.91873873351142,0
64687.7314422357,1.51014759838581,1
67995.9349412826,1.52741899900138,0
90657.0506203662,2.21479499293491,0
33169.6457811188,0.509069323912263,1
42116.3151619539,0.806172151118517,0
64303.2079118037,1.47597548691556,0
59725.1503768883,1.18343386333436,0
29413.7537000386,0.498319866880775,1
34997.7461419079,0.599077402614057,0
60121.964713056,1.26483641378582,1
84560.5608829456,1.96810413002968,1
80299.1268423506,1.65835055150092,0
87411.044819566,1.7613088671118,1
41221.851887663,0.711673993989825,1
55624.880627266,1.25091233570129,0
83778.2335229248,1.71207981277257,0
68924.027854217,1.46222790889442,0
60491.7113055535,1.30166789889336,0
89115.8869251878,2.15871895104647,0
42199.2754269959,0.899285722058266,0
89384.2830516364,1.86504058986902,1
117380.001179455,2.49646981619298,0
116853.623561023,2.42127383360639,0
57918.2596711879,1.26484716357663,0
95846.1151778511,2.02682176558301,0
60893.7974569587,1.41632410464808,0
31743.3285580785,0.522463322617114,0
97873.9495604154,2.25742094917223,0
50944.7466376637,1.02731549320742,0
66308.8278514912,1.26784094758332,1
77308.7119461892,1.52526066116989,1
93282.6686923552,2.30266126571223,0
98428.7288972172,2.17008713586256,0
65660.488696798,1.4419238534756,0
94504.3425209853,2.20481743849814,0
70419.2445570989,1.62610702915117,0
69425.8400554231,1.36398764280602,0
63738.1209970844,1.43647939898074,0
95511.13753259,2.3150894776918,0
100269.383077128,2.34179493086413,0
54402.7603347288,1.16665293723345,1
107054.663178954,2.464561722707,0
63473.0790696147,1.40995685290545,0
78592.0088614756,1.53764465264976,0
