"fte","rate","years","female"
28.8399395742572,52.8272924041685,20.5414980095234,0
21.4667644493424,31.2795538128517,34.6415010800233,0
23.1178790747453,35.5531267633757,28.8656974105743,0
19.0113967684087,42.2497737764095,21.391143132292,0
14.0629220318656,43.8710805933107,23.0183401065563,1
24.7930986316765,43.4564509988232,20.3973077580356,1
15.347142804481,42.2826697000553,19.6577863141868,1
25.3347703492536,42.6018056424136,21.5488841065799,0
25.2548263700709,29.3145657222498,21.1653086657427,0
16.7214996296082,44.1140387396772,11.3170978797932,0
11.6988559484879,36.2671711370841,18.2029815636045,0
16.6431364158049,36.9194929398752,25.132487260257,0
24.3414733275203,49.3669624407968,16.8128534499699,0
23.384600611712,42.4039536445912,30.291002327074,1
25.0124754402653,44.060257953691,17.2976264837134,0
27.4192635437244,53.8037554628589,11.4599629218494,0
26.8767235025388,48.3345125022994,15.3378732654667,0
29.224181643667,38.6504419223478,14.8732156930566,0
26.2726829091175,43.8130144590452,16.1082939181763,0
14.1514230517119,45.667933137021,23.4351596418817,1
15.4624991017821,35.4431871956828,21.4028614276885,0
22.8148561601343,47.8417566066227,21.226295956842,0
21.8712352678085,29.1875302287988,10.2224639162496,1
17.8806899109369,53.7453602258885,1,0
12.0878116273657,21.9701151966894,5.29148829868882,0
22.3414926137345,37.6930369669639,1,0
27.2214059267895,47.2627875328566,19.6934984618829,0
25.0119307529265,50.8711094581426,20.4114653289464,0
11.4329592030959,31.9828714643015,34.0184538370131,0
10.054625196546,38.2930467538474,11.0192663221765,0
19.794931979731,46.2757243749082,20.7120024770791,0
29.000180203191,41.5812820543659,20.920163094559,0
15.8206908845443,43.1022664215695,29.5147630033946,1
28.699210974377,52.0312067105695,10.0754304551763,0
16.0231984074944,30.2851982486222,15.8864782752689,0
27.1378305028111,55.6250462443803,7.93506778400956,1
26.8868350703269,49.7405494091539,41.5907392930715,0
28.4645621009265,52.2016244529676,18.8740570040927,0
17.2248998885899,37.2865039357438,12.8980409864816,0
22.6799337874771,32.4583675757937,8.18869916406697,0
25.7583794463426,46.6990754466714,1.93805541191045,1
13.1423358260402,39.9342789936692,10.7360776203282,0
29.801114428851,38.4888464456291,21.5055181313967,0
12.5808380877965,43.7849539828808,30.0335141092789,0
18.891394157646,48.3624934557773,26.0601702236154,0
29.0071896165532,45.3850468561917,21.3093724169739,0
29.4104584662326,41.7560106286541,13.8958578057282,0
29.6921805121555,48.1727645310022,12.9918063274051,0
22.6866590361121,38.4333657869057,8.18612388194128,0
20.5458494163543,22.3139706086611,1,0
18.3136571718634,33.6882336811333,21.7704774427486,0
21.9006458254606,24.5261733779092,1,0
15.5163084622473,46.7230637199796,34.1910390420187,0
28.9965346896419,39.5984769481857,17.548149661802,0
22.5756050466661,36.8316031957233,8.74024576577494,0
20.5697504578049,40.4019489276383,18.8205573690225,1
29.1649700395433,43.4716144200318,5.98609485821112,0
23.7726512411939,44.8134581677695,5.80210702752743,1
26.3277058499272,29.7283881692194,24.1154967200519,0
18.9950258284807,34.3030003612278,17.7372658782265,0
21.2232752332326,34.0635877768573,18.003677407389,0
22.7184780226482,30.2146391382284,21.7045162392851,0
25.4159986046851,39.9334142297158,17.7325854420517,0
22.6250845834797,37.4945968025804,11.4723307833326,1
28.2449559095513,34.7695397626106,13.1890568370891,0
25.981405920299,51.6090173595367,22.6394957313832,0
22.6386270478765,24.9975491415533,25.3912060296302,0
23.4176949335691,21.2977947976428,8.1393844253173,0
26.4879118065553,39.2976533792802,14.9991922320589,0
17.5240481882341,29.046128782171,29.2580557748868,0
23.5069185134143,27.6426746945704,25.7454589036488,0
15.8632169803912,37.1921823905751,9.31314904976807,0
23.3913316951837,39.5913816375611,15.1857896279939,1
15.5916031523507,35.6585644273201,11.0342324575809,0
14.9170728334442,42.3411956239365,34.8527587277986,0
12.8375241524881,31.2562599444664,31.7716991276382,0
10.5133346442143,37.3114190994353,12.4236240967516,0
13.3226000894111,40.0533772808427,44.6014737536875,1
21.3064494463505,23.9751021019342,22.8743944580638,0
24.9088300778914,38.1451689525217,22.2534098515296,0
13.0064370723734,22.9216340444489,11.4767692958485,0
28.9896427420407,53.3885095068595,3.41325262648661,1
18.2196540739246,49.0135834130524,26.0018504884483,0
27.8025546795344,40.4444783767863,1,0
28.8282736029362,51.177416883011,31.2726864811723,0
22.8886975749295,23.4051671588841,25.3578440001354,0
25.9311120852767,36.0991082697233,13.6219356410627,0
22.500963486327,20.2040753145727,25.8848845925286,0
28.9356971591176,43.7469080460561,19.5555592693411,1
29.3923830650037,44.8753171222708,24.2827140876179,0
29.172302037161,47.932050716177,17.6274754572423,1
24.18776079081,34.3214244950795,18.3565213641771,0
21.5412612939729,27.7581125480297,19.4049819824606,0
19.6934489173744,36.8179117701289,28.8578557511507,0
29.5465834505057,47.3313165613851,2.50462382833757,0
12.2244552974601,29.743772864943,12.4034429512665,0
28.4685066938084,39.1422539705279,14.1125824397577,0
14.9361803723788,47.7237943143165,26.6965432709492,0
24.6484326717516,28.1045986525691,7.23678838215051,0
26.1801797189061,42.3373717381814,1,1
18.4951133857379,44.0246878367694,8.94029161148228,0
29.094912803992,54.698903733118,18.2514013541959,0
18.8678244192805,39.2329695112903,11.0451987526503,0
20.3656576031191,32.7711309818262,46.5323302931745,0
23.484506378729,37.2472094125182,30.8521770406958,0
28.7997255437115,41.8851152147137,1.9469653396261,0
15.7472577815372,41.4694494988823,14.4975359677057,0
28.3886996831054,42.1799498496748,22.7247425718281,0
23.2296164455357,29.1813833568826,17.0462662373645,0
18.8624095363828,48.5100015574627,3.90220765892764,0
19.6351786081382,39.8412836945035,15.1661213465634,1
12.3899421636061,37.3492839035845,3.9807963761084,0
19.4271296685855,42.8452095325025,35.6189849884663,0
29.4821511164172,49.2594494663025,24.9960269192975,0
16.107583612095,41.5264400548455,7.86117793755079,0
10.7936263043322,36.6823191958959,29.6290140032581,0
10.7599776424468,32.0437996408416,20.1278176711885,0
26.6259653686911,35.0505315559946,12.9670579498638,0
24.2668372710582,33.7390681175148,19.7834775317046,0
25.3191649550856,37.6000555511838,23.7331041298964,0
25.8018924904437,43.0876165920565,3.76741790208894,1
27.0213452762228,47.6482439497878,11.9944683322947,0
28.045110659761,55.1797653178725,18.6695717476418,0
21.3103249982808,37.1193949956949,20.6754336394308,0
12.392751445148,26.5638786026408,14.1489229659287,0
12.0396994352382,26.5979822956773,20.766394860663,0
25.7486440230552,43.4676116508675,22.1135014286133,0
24.5655073464022,35.6704608815506,17.9852102208627,0
17.7354301331721,33.9669348506678,15.4578743140812,0
15.899568711206,44.5072122810981,7.02753236584294,0
27.1164660786983,46.0453404120798,14.7672788279199,0
29.2690382114557,46.2196020045421,20.147650717071,0
28.256992581644,41.545029032582,26.3326812559737,0
19.7026003158104,55.8176052571381,8.14225048501021,0
14.3227466754615,27.3458356229387,12.5611967799443,0
26.4897380502605,41.3037765969999,12.7817767228564,0
17.5727532063869,35.4649662287537,15.9489871229948,0
27.4790916221754,48.3820360760558,20.0927577996604,1
12.9756970388655,40.5355508927833,24.2892439295554,0
16.9845476502756,43.4179496114406,16.6188760486821,1
21.3564851783196,20.3975988436831,22.6404468664314,0
26.6199755754446,48.6727541712912,8.1984260068034,0
25.326338893129,37.1332307450186,1,0
13.1651070176255,48.7021489849045,1,0
25.5143574198134,45.769852893488,22.903172133774,0
16.9948373101534,37.5038212958752,18.8251413641635,0
22.2650436828456,30.1856449099505,3.15269174254263,0
25.5223308555337,42.3981940123311,21.877507299193,0
15.8612700312469,28.3882927321486,3.37642562140832,0
22.6326495874673,28.2780075344811,3.20199310484372,0
10.995705333986,37.3018930701558,2.88867314602044,0
12.6406953075746,40.5786016962745,8.0303182605569,0
15.6234616267956,36.5869043577034,23.6421581946045,0
16.3366560952316,43.8855055367632,2.93806547455097,0
23.7881319361028,45.1938200926332,11.4903480716494,1
19.3244557771754,40.4627629912364,1.63374898484699,0
26.5491754413746,48.775427410422,13.7652531846086,0
27.904201844584,47.8997121361012,19.8292009363818,0
18.5457324333719,37.3267859307333,11.6696654302471,0
17.2061566559157,33.4810356180589,23.2978663830443,0
24.9367771415848,46.2139597938256,15.1579521412309,0
28.3495059642507,44.5351579099273,5.93584650348907,0
10.712587174286,34.863708060505,33.0812219435747,0
26.4099189129073,52.0209057454807,6.44378015090683,1
25.5587839576752,50.8260489330503,13.6291527269684,0
27.1504994297784,45.3724577108475,18.7235763560843,0
22.0730374984605,33.7600867978466,14.3910220051293,1
15.7483177842235,35.2261566039896,10.1794789284413,0
28.9668758141474,43.5367855246143,13.524728512001,0
29.1070296440492,50.4501166103684,1,0
28.6658201178276,56.9536064886302,16.3456652347304,0
24.8490923013595,39.0299232434659,3.31087442220564,1
29.2619352735795,35.7236555507525,9.90503255598401,0
16.1166659816533,32.4619668034764,16.5542311343188,0
25.0316070016009,47.8392231162781,16.5963543839905,0
16.981553517605,34.4742302795872,2.81966261880416,0
20.6398741242942,27.1714447906641,13.1244652144087,1
15.7868293116369,39.0986738068134,1.6352623925784,0
25.0835345021717,31.7606673131688,28.0518469087599,0
19.3742985931548,54.3097268223926,12.3824646385906,0
29.4365855224224,42.4401400794951,25.4704846229215,0
16.3493467646858,36.125496437702,29.9348176297306,0
28.6425451708019,46.5900768884612,9.77473246521708,0
23.5151405226552,41.9803576983618,7.2434560675224,0
24.681033071769,39.0695651853944,10.8691487357567,0
24.2818949199555,32.9912790426299,19.8058501984626,0
19.616740567444,43.5383913764468,24.4660833396349,0
23.8583975119965,37.0841609452082,32.0104261621605,0
28.0510884490385,39.872648974197,3.46278752056332,0
25.8947773347491,27.954120138248,4.73503681317425,0
16.8662672649852,34.067119712463,20.1484062101654,0
19.6352110734308,49.4326804985609,28.7624522276803,0
17.9851484187501,43.7614372251291,24.3991397356108,0
21.6923195884973,23.0041969435733,36.7167416038478,0
29.0930589829372,38.6750285727299,9.71043397309381,0
13.9931481213561,37.2669433774427,1,0
11.8383801226555,32.5518341506593,20.5389562871881,0
16.2278662182735,35.120541862931,17.350073347191,0
28.6616575879516,47.9425416441498,23.6320128338996,0
13.7648561127897,34.8367675237331,10.4749419475702,1
20.6208171465601,22.3429608589196,12.4992389406566,1
12.6299553666952,29.4690291554671,8.25357038207176,0
27.8590276449828,52.450326880355,13.7130729714329,0
26.1805319143276,44.0933815477364,32.2829325264925,0
16.8996175605133,37.4182977077159,33.6647860097551,0
27.3020566376214,40.0940997015942,17.2844354360222,1
13.3493285785396,38.4193069014568,19.0194775341643,0
17.1924482526274,42.91597583026,21.6867662102818,0
18.0324528823006,55.0058065793744,21.6937504718235,0
15.3141261861636,30.6386374147482,13.7741137802909,0
26.2097157731157,35.9460431167738,9.06035379177433,0
23.2568528556656,33.8707533586395,3.52029654847979,1
23.7618847165467,43.5151427100687,8.74817041159463,0
20.0182413474018,39.3481066254204,8.01337535765742,1
20.5871838993674,20.344892994053,16.4386511837811,0
27.8889295891199,40.198335457599,13.353036267906,0
29.3998367209708,52.2457064553536,18.0404564097016,0
26.954591414631,39.9050384815765,2.31805267058212,1
23.5309832268822,31.008349998113,16.0108264536095,1
12.6065039608947,34.1535953634517,26.2636201649659,0
17.0204982969937,47.1427491687101,39.5360630457481,0
22.759508931495,26.8366593330208,23.5815044149213,0
20.9174549342947,24.4600739158761,6.55118852247301,0
22.1745677137592,47.8580472714944,16.0111641100575,0
25.2330417709729,38.4299602920565,1,0
21.9567048707008,32.3247898316317,23.8031679886146,0
16.4053874690758,28.4296945982805,34.1402817116236,0
24.1620462003059,22.9581756620384,22.1899492907951,0
24.6830899050243,38.4890518417083,34.6908931392895,0
11.9225519937437,46.1339525297299,33.699993988206,0
14.0197132242225,33.338119737367,14.4706235121726,1
13.4043052009156,39.349322035868,19.9615298109345,1
