"salary","domvio","counsel"
89295.446242746,1.93495963094756,0
69318.8251956755,1.54457435123622,1
91254.4547582717,1.75478262687102,0
37868.4727425671,0.771039458923042,0
56284.8737850684,0.996722697746009,0
40555.1952011211,0.746537165250629,0
51060.6051055355,1.04687760025263,0
78850.3414209219,1.57712999768555,1
84262.3214427405,1.97693725535646,0
99302.1871829529,2.01117969071493,0
54244.7974057963,0.963106079958379,0
77061.7116113373,1.68176989145577,1
42018.4134828151,0.726553081534803,0
104494.153486804,2.082071473822,0
37150.6403368784,0.696809567511082,0
32718.4793628933,0.557395104318857,0
74517.8132795739,1.54978982359171,0
39219.0673219125,0.811529795825481,1
106876.48832488,2.14663432864472,0
96185.5175387554,2.26814769813791,0
106632.076271173,2.14442621311173,0
104417.67277082,2.16924849757925,0
49352.9574973007,1.04272860139608,1
41343.295671082,0.798687815200537,0
73336.4094943266,1.40012501226738,0
92199.0966049629,1.81349484212697,1
91017.4981775895,2.05368185089901,0
54760.851156587,1.15932779666036,0
65212.8003503878,1.2925223890692,1
95159.0268301406,2.16080977814272,0
67054.3459034044,1.30763548472896,0
78896.2705749727,1.82071891194209,0
46156.4521334381,0.912918593268842,0
105602.687607039,2.05678311828524,0
48524.6126057375,1.00206671236083,0
41098.0087082837,0.682677702978253,0
87337.4612040126,1.86804835544899,0
115077.025171902,2.46223840257153,0
77484.6089301586,1.61862453119829,0
82749.7717835761,1.78411414008588,0
95706.25721672,1.85021675899625,1
113306.955591299,2.41546557797119,0
82466.9332275525,1.78865601159632,1
83333.8760791413,1.83326496277004,0
37941.3965641366,0.715849799104035,0
57111.8285906274,1.02045336402953,1
44700.8825580887,0.848186010494828,0
32523.7729727024,0.627024271991104,0
56162.5851905249,1.2186599993147,0
31313.4442053077,0.525190166197717,0
99465.9250340482,1.97691739201546,1
57752.1379444687,1.09040030138567,0
39936.0466698022,0.668487628176808,1
114979.43462863,2.36865652445704,0
60548.4636641491,1.25409226911142,0
106975.237306572,2.22648567985743,0
110115.853709787,2.3497710712254,0
71152.1894506062,1.47126604104415,0
48486.7753377817,1.03462468087673,0
107624.099793999,2.15214473428205,0
50175.8674749119,0.952043957542628,0
47767.1415270701,0.844744131341577,1
109165.617706046,2.44994892505929,0
72428.2929161714,1.52559952437878,0
87111.9722907847,1.74240682041273,0
76524.8231069153,1.51986894384027,0
45692.3934960216,0.856093092355877,0
82975.7994921624,1.56667578918859,0
64579.1455795046,1.33192877005786,0
72617.7996382831,1.52428855700418,0
109401.599412687,2.29962214035913,0
83771.1953941913,1.9598057535477,0
74202.8996805456,1.62735041184351,0
68395.2171713345,1.39275451898575,1
39270.0887573596,0.636459000874311,0
40246.9460463315,0.742199920117855,0
61447.0060071336,1.21670257905498,0
55610.7525755226,1.00665871575475,1
105466.900526153,2.11909287841991,0
59783.4565298061,1.23014857247472,0
71656.0286059193,1.59928818233311,0
117102.209491924,2.31693669967353,0
34888.1626010834,0.547610181942582,1
83055.0039499654,1.62933932198212,0
49551.9243480374,0.945252640172839,1
74567.9806439034,1.60855344776064,0
36022.9689687191,0.5609679620713,1
104012.519703808,2.17355309287086,0
83255.1088171772,1.94236991880462,0
104764.002048569,2.16886635497212,0
94132.0632467319,1.81655094679445,0
88395.6440763904,1.76980519201607,0
83419.2692521005,1.61645327834412,0
45694.3519049407,0.796711293235421,1
41575.125206632,0.870857118163258,0
49568.9068553537,0.853608719259501,1
64681.2611711202,1.4717027656734,0
37909.7488742293,0.774977493286133,1
37643.9969905833,0.736391984298825,1
36314.1760849625,0.641610130202025,0
123301.393626639,2.44617208931595,0
29836.1958523245,0.551200804766268,0
90750.0236037246,1.75232941983268,0
87677.557932195,1.9103805529885,0
77474.7076358476,1.537440888118,0
70279.669098737,1.57345866784453,1
37478.1609850822,0.728945299983025,1
87734.6834726742,1.92557131908834,1
72908.0406245286,1.47307967245579,1
35990.4378786178,0.656877460889518,0
78279.6598100328,1.55133904442191,1
63927.7757959192,1.25943369604647,0
121972.119805248,2.4909465382807,0
38773.4068776867,0.628970871120691,1
100719.054586331,1.99633153527975,0
69980.7913805881,1.29199501965195,0
40063.5239366408,0.705702331382781,0
41060.1115291136,0.788483814802021,0
75088.3763669817,1.49336191546172,0
55421.3700194945,1.03525143396109,0
106788.926604461,2.21957190521061,0
72982.9365800207,1.59612433053553,0
62426.5433071967,1.30231959465891,0
37667.8537877414,0.612593940924853,0
100032.514151909,2.29455836862326,0
51961.4897620201,1.03315914655104,0
85586.1185895222,1.84043206982315,1
34793.6615281246,0.611085526179522,0
91913.8769878876,1.99332698667422,0
66356.2310822992,1.24225797690451,0
46741.8751806089,0.990159970894456,1
51928.8818240698,1.07769177556038,1
68902.0883153826,1.52588230371475,0
