"fte","rate","years","female"
29.5867348343925,43.5543327383849,13.7273351116635,0
25.7433615763138,46.9740130885781,9.25596883756384,0
24.7492192592096,46.8148492754354,1.84812801302473,0
20.2528045931686,26.6787094953715,22.3329717253732,0
24.4931112582196,43.6760522530972,30.9084589905904,0
13.0106249665766,32.2476811688197,41.5202789218467,0
12.4726068418146,28.3902971747338,23.4379308046055,1
20.0517954740623,35.1583786287766,12.3571081940793,0
23.5579767571321,24.4379658101158,20.2613410241486,0
24.4206369184026,40.5239494697876,6.63400195334407,0
14.4416678264183,40.4214074866907,19.5905242704912,0
13.3587351534516,41.3985387067027,29.19460566374,0
15.2891460813572,45.2231715823472,14.293261953452,0
24.8557086009532,44.5113216629816,4.72485375929205,1
13.0147544340901,40.7882647334849,9.49732636397994,1
13.28780755908,29.9938947012247,21.2762120872594,0
25.941566548442,44.1609342307272,14.8956165665445,0
29.2945660958863,47.1528048984163,37.1020375190928,0
16.767256771621,39.6120795721062,9.12230969324196,0
26.3617272631823,41.1738695648383,9.52044603737318,0
20.420317102592,28.4535837559644,30.7032103066942,0
12.4231104009481,34.4297792326595,15.3721652375316,0
14.5505740053028,37.3801979520137,12.3516273488099,0
14.519179643484,36.5636029723088,12.0688710906963,0
17.6110874921692,46.5478530256369,28.9893518355232,0
12.8773752740743,29.8605271527666,19.7477078284921,0
22.9113981580908,35.4142647251936,27.0670106418575,0
25.3775221221138,48.5396537639752,23.3296164411561,0
15.9015143848956,31.0743076203773,18.3060884954741,0
24.4046691727727,46.7301937633967,13.7133378444296,1
15.438143161342,34.016774848043,29.9502987914288,0
25.2780530638678,45.5733789442955,15.2295019154783,0
19.8924613960826,45.688711721857,5.60084402722669,0
29.071906232303,38.5076665883164,21.151457641897,0
15.703302267896,36.9682940910214,35.0508591174148,0
24.4490567473351,34.003507491543,11.424023879174,0
10.3675299443123,33.1708352647566,15.2753732270687,0
28.9290561035394,45.1373635832558,21.6772944903162,0
27.8362141249811,44.6458022042291,21.1111492589741,0
23.1817012800697,31.6789180264378,10.8075385747777,0
15.4650682583025,33.0530598923356,7.13158370984547,1
14.8418941462938,41.3093006825409,7.56503481909272,0
21.060045639426,32.1722024100847,11.5433491480637,1
13.6032510960588,37.0593608274737,20.9165862925925,0
21.2593835800745,35.4048924737903,27.5424817400435,0
28.8064175394779,55.8371485604252,15.1489242554148,0
29.6770537791687,47.604704286402,11.987927063542,0
15.5964417157171,46.0288738878936,17.6113978807525,1
26.0466617036946,36.1916872112809,27.7148964906899,1
17.358142383693,34.2966404981362,1,0
22.0870976809905,26.0592191501979,18.3803945730467,0
16.3649942869938,48.5657830249172,14.673210257225,0
12.9092385542877,29.4238704790454,21.413492767399,0
25.579072870779,33.1594196384345,25.1121633563334,0
24.1707589486931,41.8706453427959,9.22536973703541,1
18.6071185484769,51.9367300542186,6.11488582283278,0
28.078007715719,38.8204361393481,16.2836687375413,0
22.9342523751958,36.6536890680177,41.8467734550582,0
27.4505098204455,57.5123238634244,19.3982264761999,1
19.6814643764581,47.8913745716566,16.5989684339088,0
12.2508081124175,27.821960425437,5.00211432765991,0
28.2801580052264,34.6176218803288,2.40649512537948,0
26.8161263337852,41.6455868284967,23.9734762203152,0
28.2011616194724,37.4273922390111,18.7536532733848,0
28.2223947399219,49.9301135193773,12.7736031693089,0
18.7807754944182,56.0027983846861,2.05173837254665,0
26.88837545098,54.333934059606,11.8853872540617,1
12.6189863782083,47.7876859293665,27.4859770130404,0
18.3431028778012,40.1202033454302,6.46318599208757,0
23.0632772406276,35.2963196256514,22.7805366017278,1
25.0277360315837,46.4092844631433,15.6618156771913,0
28.0223022584942,49.5384099970337,27.0719356184511,0
17.0906785452864,43.836138329156,11.5626530947486,0
16.9204150830454,35.6524265916335,29.6571226742644,0
14.3681736264577,34.7726521346083,37.7866618166877,0
25.4031948774362,40.1794274284495,25.2327012352036,0
17.9865389866136,42.2284014076232,25.6486620059991,0
23.7361200177671,35.0287460825213,10.7333395680598,0
12.3096016669539,38.5993007308894,19.0618342617672,0
22.5228473689022,41.798034408293,16.0344488081296,0
16.4282375462071,36.3409899370393,7.11134490861969,0
29.1412237200894,43.908184996786,6.03053051964389,0
20.806789016493,33.8077847124807,1,0
28.6063245108568,54.9656692836148,34.7624355494349,0
24.4308312090946,40.248317828748,11.8220999775526,0
14.3404886953431,48.767353024102,11.5123963374381,1
21.779665959669,23.6732764961248,1,0
11.7513202072704,38.4666849945979,9.96345116325847,0
24.1966438945383,39.9956274380367,34.8983883732803,0
20.0681792972806,24.20877767609,22.4307476218487,0
17.5335363909845,31.6433652601327,34.8345953667697,1
10.6970612944315,31.8028298182733,24.3325244345274,0
28.8947393590532,54.1611485218239,13.8471526886797,0
