"salary","domvio","counsel"
52291.3052293357,1.04740758389235,1
54942.69701812,1.22705270256847,0
87502.6385535105,1.92062768200412,0
81629.1128349322,1.57479516370222,0
91188.9273929519,1.81469043856487,0
96106.4596234371,2.14139004657045,0
97147.2606320125,1.97829075111076,0
100500.686708118,2.14620934100822,0
41933.9740020826,0.865991472266614,0
78141.0543004839,1.79739183513448,0
73967.1218307565,1.62427245825529,0
70733.4784858648,1.53644897835329,0
75948.0587696681,1.51082150544971,0
54678.5883955247,1.0248946044594,1
105198.638226345,2.39803779916838,0
97624.1778639619,1.95717601943761,0
43049.8868124066,0.846203637775034,0
112623.227964271,2.31143676955253,0
102585.811311249,2.14320488832891,0
42191.4545012723,0.82023853296414,0
61654.1948901346,1.21163288969547,0
46493.4219356336,0.871513307094574,0
117437.287922838,2.45456531830132,0
52544.8696480258,1.16686305627227,1
50077.4462394278,0.898137886542827,0
56423.431837206,1.2253921716474,0
71022.5160627656,1.61185290943831,0
53914.9945501866,1.07428154256195,0
67970.0668471435,1.3648425466381,0
43895.7600042222,0.81735490784049,1
103179.010764764,2.35971775697544,0
50865.7593864354,1.02243112400174,0
61409.355798356,1.15058024376631,1
102554.321543786,2.02079318324104,0
43486.3137164644,0.849553320091218,0
36645.8921553333,0.723063491750509,0
44895.7374862939,0.80420447094366,0
80024.4952236979,1.89752703579143,0
58552.927080011,1.33035780377686,1
103013.568305582,2.32178019406274,0
84973.2374357069,1.98057192116976,1
79737.6158112374,1.62758497195318,0
58628.0286418962,1.12326252162457,1
69771.9318304099,1.53888969542459,0
91062.9001467614,2.08887663623318,0
89427.8881658588,1.89867284381762,0
29813.2443191348,0.527420416008681,0
29705.5148924393,0.556621559895575,0
55024.8698124111,1.11314146080986,0
97423.7787949848,1.93128502042964,0
88016.1201207373,1.95825852230191,1
92992.2576488565,2.20456638373435,0
71285.4265768531,1.36095438245684,0
37244.5681391142,0.675247205421329,0
58042.7203029344,1.29979380127043,0
96450.0604962031,2.04159360472113,0
71266.8102376943,1.55389655977488,1
76072.2442579613,1.69560760930181,1
106588.875131017,2.42783856065944,0
103821.739879428,2.4436769480817,0
31378.2327231878,0.589540772605687,0
40661.1881111925,0.694994018413126,0
56011.5072562525,1.07391280978918,1
89178.5782853997,1.7427554144524,0
57135.6748204181,1.08200248237699,0
103403.175334675,2.22625895123929,0
91682.3402846799,2.14602291956544,0
59135.4253837919,1.2023768350482,0
25357.5948271506,0.431896770745516,1
77866.1514460591,1.56645386572927,0
115871.083781765,2.3504792409949,0
47033.0367473053,0.988752690143883,0
70176.1242783212,1.49630283005536,1
91930.9487924187,1.88060722267255,0
57653.8951341763,1.05979040786624,1
81951.3976276298,1.90523760067299,0
31543.6575150042,0.564144082739949,1
59260.9211214611,1.12329403236508,1
53017.8135281196,1.04952079989016,0
90498.2761362235,1.85594958364964,1
76662.6306376994,1.6070563509129,0
82500.996414678,1.83594702668488,1
38005.0956304033,0.633023359812796,0
71200.5407043507,1.48904170142487,0
63696.3445147051,1.38614984834567,0
87225.4499464354,1.72097555287182,1
82805.77751504,1.61998992264271,1
56485.08581751,1.23153971647844,0
53607.3686284416,0.954936090856791,0
51703.1420850712,1.05679060285911,0
54971.73105196,1.05914844572544,0
81308.9604724875,1.83477763598785,0
93308.0621177726,1.96424704557285,0
63139.1307416528,1.23242233972996,0
33318.3537419218,0.548373374156654,0
29026.0126508384,0.543145798612386,0
115867.378943229,2.43872042605653,0
39528.9778766755,0.744102193973958,0
61365.3498309533,1.17062458954751,0
60134.0101333397,1.27206907868385,1
87736.6499291024,1.8780966065824,0
28877.8693733079,0.43466058075428,1
83144.6020078703,1.82384535018355,0
70641.5237504127,1.55863566184416,0
81780.0698322095,1.6569300070405,0
38630.1791017682,0.680014578159899,0
90209.342085413,1.75475874170661,0
68327.9824636074,1.39635706273839,0
35735.0379602972,0.653357634693384,1
