"salary","domvio","counsel"
75487.6811993754,1.40116094611585,0
38595.8734925663,0.642455535940826,0
69288.0702282621,1.43305098358542,0
40115.0516243348,0.658666389063001,0
55855.7603448844,1.07716724611819,1
30759.1526958229,0.557677637785673,0
77650.4882511403,1.74617230519652,1
96611.7248201099,2.13179207127541,0
83819.2254565926,1.55500746332109,0
105197.206206278,2.24117328459397,0
48891.101479062,0.916878699325025,0
41717.2327937533,0.690823929850012,0
48951.8562506673,0.993472680449486,0
96100.1181542822,2.02290351223201,0
24813.3737164691,0.43934196382761,1
100058.655330647,2.03368060989305,0
114614.430303222,2.30903332587332,0
71351.2731453949,1.36749478280544,1
87078.9728874071,1.78288493957371,0
110397.815854817,2.41494251089171,0
122520.719504576,2.4931182730943,0
121671.537800975,2.39522165898234,0
73546.6216369332,1.60597466267645,1
36801.0450912043,0.692376534454525,0
32626.7171486651,0.510946924798191,0
40083.3330438269,0.700679138768464,0
99161.5217348089,2.15108148613945,0
76772.3380165518,1.69532990222797,0
67273.6584219893,1.30163948889822,0
91965.1317655502,1.93980957716703,1
44046.2774584106,0.820780598092824,0
74295.756849946,1.64204335492104,0
74144.595391606,1.4424575433135,1
81939.4046717855,1.69457060657442,0
82271.0624304638,1.75334112867713,1
96845.8615247156,1.86391094047576,0
88860.9022020362,1.73592991940677,1
104970.007447419,2.34261922352016,0
48468.2384489902,0.960573579650372,0
85669.9975387479,1.59867143817246,1
39390.2955062328,0.746925523038954,0
100891.065302037,2.30928517319262,0
54364.1792106565,1.01851761303842,1
56833.4897734542,0.993811572901905,0
78284.26666325,1.68435721611604,0
46724.7207970026,0.858546491712332,1
57688.4337490969,1.1205558446236,0
52540.2981044483,0.918834590353072,0
95020.9927777453,2.18186508119106,0
43074.0413806385,0.78684114292264,0
43774.4236466785,0.876366559043527,1
89008.1533856624,2.02927574748173,0
62379.0077405952,1.22090959176421,0
84068.1740147597,1.78929929481819,0
82270.8699000291,1.55599308898672,0
42869.0539593562,0.728223936166614,0
79361.4217792036,1.50705695850775,0
115352.525320565,2.48638936597854,0
54973.8738074816,1.18375992728397,0
88752.8351613751,1.89357582340017,0
74810.9054471837,1.59872716665268,1
45252.4938569082,0.8453867463395,0
78246.9355084252,1.45082448422909,0
92342.9719548912,1.73748339572921,0
75014.7502352513,1.69194576330483,0
91361.6323632956,1.70369178988039,0
51835.1856257317,1.02106312029064,1
35756.9141797311,0.577334434725344,0
57493.1532636845,1.14238735241815,0
111022.751437244,2.25154891656712,0
56529.6806296813,1.20338508719578,0
46989.0293500381,0.843953671865165,0
69573.2872878521,1.37041481165215,0
73063.0245243425,1.4303578757681,0
63719.7302805766,1.26009819889441,0
55371.7743583649,1.12391824880615,0
84513.214834129,1.85027750059962,1
26927.8899899332,0.471576553583145,1
59203.0970880212,1.26417158357799,0
99608.277539083,2.17734800698236,0
42457.4627453385,0.817342668306082,0
75119.0239570561,1.65433560637757,0
74848.5465803057,1.40188282169402,0
39768.6235364307,0.671634947881103,1
41556.2947577538,0.773205982986838,0
59576.7056406211,1.12561054714024,0
30068.6300528013,0.444541300460696,1
37100.0272733655,0.60850602388382,0
60604.9891230822,1.13781061163172,0
83453.3869390716,1.89110495485365,1
56121.7309306664,1.05410263761878,1
45821.4302209874,0.782127551734447,1
74147.2737149056,1.48486076183617,1
