"fte","rate","years","female"
22.2200344208566,24.2917159003034,1,1
26.916025634855,39.5070898788186,13.7948949031372,0
22.5642262386248,36.0797724079691,15.0191622227426,0
24.8838950987182,35.7130325882202,17.5964068428095,1
13.962033999221,45.9825628071834,22.4026402160209,0
28.8010019266545,51.3448881046422,9.20613185111961,0
22.0723356120288,40.1524177876927,1,0
18.3877863621125,51.705511302253,13.2219087496144,0
22.0663730113366,28.6559978888699,3.35761455364309,0
23.0095904556678,26.1756063901782,15.8725967884552,0
28.480987782615,35.7199442825509,1,0
26.3679166234711,36.4936275234401,16.0497983056887,0
29.7198381531615,45.4384581240417,9.50915488400892,0
24.8351359857416,30.0917189000058,12.6464368255934,0
21.7660421030527,38.0614254062979,10.1434080341335,0
27.2108337228673,42.0579853392474,5.51059640816084,1
27.0127545100176,30.796551315438,31.2608026038426,0
14.652909462883,30.1993999738535,10.9782561926518,1
20.9935602389111,39.5414715107379,13.8448397625136,0
19.3873390442191,43.673638974738,4.77106718053869,0
29.5524280332029,44.9842264263584,15.6262681795251,0
20.9843488463473,35.8900112960278,15.6212778505139,0
15.6123443645677,32.3460086411149,22.3523473056141,0
14.7324441696893,45.222691396013,23.4903012051084,0
18.3291734644053,47.7465677747289,10.8165649390435,0
17.6688922999908,42.2480170906776,25.5031148003702,0
26.8383742790294,37.1209444614717,11.4452705124004,0
20.6262143790758,41.5127994115001,1,0
19.5057218066492,46.5462219139651,14.1424620325645,0
12.9111396125686,39.7223090194357,9.28758963430801,1
26.9636532039232,53.1586188073205,13.4001106951812,0
25.5209379319034,29.7329116009432,10.3103131060784,0
13.7704322264316,43.6636131744393,13.020633761862,0
19.1218393195899,37.2067721136376,16.930709288109,0
24.923981774127,42.6862806811871,24.7057964580704,0
26.5669554891737,33.2145124383302,14.6040076331112,1
18.3523181586101,45.4885462425342,23.446012871188,0
18.7455523832397,40.3415573034909,11.0797061239546,0
14.8866199343545,46.8371162718187,2.1994159470446,0
18.3998982404975,40.8999617740258,8.19651108649941,0
23.6568130683592,37.1433295583608,8.63054847333115,0
29.1639717192625,53.037552635158,6.83752450892121,1
23.8132957317494,27.409868251632,17.2412520282187,0
19.7788132912922,57.4355404852981,14.0159172915639,0
15.780152540403,52.6152836819154,7.59460704730668,0
20.6066340380014,25.283722757389,30.790843749651,0
25.7878980024556,45.7426790041916,16.7997785098555,0
28.9350422366368,42.9986167666566,20.6233552871583,0
27.8748945628715,41.7038291677231,6.81834411059708,0
28.3040812932349,45.7982990626651,23.3306962847073,0
29.0909945048149,43.4378644245218,26.5602103189078,0
26.0158266595806,52.3375163048187,45.5141981046395,0
19.9981144313147,46.4781052726334,13.3308818001449,0
23.7068347675119,33.9440483753777,21.0048261148913,1
10.043012123033,29.6318298932203,18.4744405264546,0
18.0451333123392,40.6594013311528,1,0
26.4049378390151,37.8425167861536,30.2609555784793,1
18.9331392945094,44.0612827504641,9.84838892336279,0
17.4832235961644,44.7514953955268,21.9971774631615,0
20.0070524912682,26.6798496163078,18.8836160703995,0
17.798895820043,53.6530988191856,1.24284103310515,1
14.8590297063217,32.3881819527095,22.4976451664911,0
26.9109424510164,35.2062049363372,1,0
29.9467033212067,40.5187983518712,19.0326405214055,0
17.3612582033566,45.4777961655563,26.9589608063943,0
22.7280420068534,31.5197613924985,27.6853492401808,0
20.6078028725414,33.1250679153119,22.6187635081014,0
17.5449345426784,35.0847967580989,29.4833448555348,0
24.5598480912991,51.884851186854,21.3585680895133,0
26.5928959608883,46.3377531363415,18.2550933731848,0
22.8664410133439,39.7397007568222,14.3463227126158,0
22.2947191074491,48.2932640455092,13.0476440024881,0
23.1086598026795,28.7924337459678,23.8282612047169,1
18.1819504739939,46.1560854205412,14.2207154401365,0
20.8900815605693,31.0609223654607,31.1800010010645,0
24.8676633449869,30.5620729849686,26.4407403458947,1
27.9081989674129,36.7446658082541,9.30856358408732,0
17.0553259930451,52.5978997408671,12.847885351435,0
28.4073380088317,42.7321296309882,15.9802736019997,0
17.7032595022772,31.5745053315914,8.27331924961845,0
15.8976035093627,33.4887928894804,33.4998628912344,1
28.299344760336,54.4381220981503,7.24128230349538,0
24.1436751954368,33.7658001760441,1,1
23.9259120004696,44.0263692586327,1.7750192486285,0
22.6537822083618,31.4635429291877,24.7763907524613,0
23.9772450802142,31.6906948122412,15.1395067640103,0
14.6992871886952,42.2839337825786,22.0609066896948,1
13.1707499574519,38.5300356906878,1,1
11.8558384331366,43.9423283612145,10.3776257299105,0
19.2572165770542,46.4972087092312,3.75748565681215,0
17.7842202200392,48.0678701096393,11.4544493910219,0
13.4924711241668,35.3428769912597,23.659679263958,0
11.5880488568176,24.7312841442561,13.7043635200091,0
28.1594232693797,46.773845620254,19.6655678583973,0
10.536567097324,35.5160945628997,33.9868639013496,0
20.1069245400486,29.0941693353975,25.5921917603591,0
13.4831500590156,31.5091075369452,19.0938929261049,0
26.3090943161359,50.1824488388972,1,0
11.0917110554874,23.4045410751922,8.03448671903425,1
25.9545606856106,34.1727238290188,13.3950031206639,0
12.3582841634115,39.0183620326043,19.051365425762,0
17.4639637597353,48.2744410012406,5.08612762206644,0
23.6591862435948,45.1738964679723,6.22776952920503,0
18.7762053589356,57.1304818409235,25.1613566650078,1
19.308186871082,52.5797619435012,5.6448305601009,0
19.5084575984191,47.442759733911,26.18133648253,0
10.6954303197563,21.2596982102853,31.0367338945584,0
13.6847682283671,32.2932677961119,23.0189684134987,0
26.2833099353185,33.8675270075123,27.7951627962595,1
15.947288274765,41.5294410429242,22.4603678716401,0
23.5055374518735,32.3924949615366,1,0
28.8085481449347,58.7462126103982,11.3660239596475,0
20.7703658938408,22.6384857088377,18.5900939418452,0
28.1630326133153,38.148837292269,30.6886811661814,0
24.172990756315,27.8736130825413,11.3323150437143,0
17.9805804458806,42.268350020492,9.83120372916642,0
12.7786179916466,43.4819789583031,28.4068329398604,0
22.6659472515495,28.1672126337912,9.85312223698315,0
28.5344583186301,45.5174254950033,23.2122184406835,1
15.0362437884374,46.715286065872,36.9329413312712,0
25.714407983124,41.8415359337944,18.4766086571021,0
27.2487108019167,49.7811919551497,27.1343976470271,1
28.760959493016,49.1342974793338,13.5002016514911,0
22.7801023685713,28.9710420615989,20.7602625805039,0
28.0683776484256,33.4811455958579,34.6306477988546,0
21.60731258813,29.1476157572768,11.0840173802924,0
25.8214675507308,33.7345820011565,13.8485449001398,0
10.8738637249917,37.1589663475428,21.1217047688658,1
17.9300954290387,37.1915803093156,11.9932399978309,0
18.7854299253309,37.5499842608205,9.11425757806705,0
26.0445438997339,49.9139876765228,16.3184515464984,0
23.792626401238,42.6898211180384,22.7142428773386,0
18.0798926976623,41.7486287872427,17.3920543160809,0
16.4897033116941,30.8646443744585,17.2306935115037,0
11.2683496828457,43.314851925358,7.66355701275711,0
18.1185829298119,38.7816777466287,12.513038702572,0
14.3781332527099,33.1210855763771,32.8523223329848,1
29.6194038936444,47.7957278780106,9.87589439687508,0
