"fte","rate","years","female"
26.1018771957606,44.5833518329846,1,1
24.4061431082681,48.0237443025963,35.6807274595958,1
21.8067359649506,34.6570722174838,34.2392131572842,0
29.0002635424257,43.4885084118236,26.5356000266977,0
21.1148291174322,34.1152573081581,36.0314586958941,0
16.5360190477638,44.2869313204061,1,0
25.2762706349157,36.9390844453159,25.9771408346501,0
20.8229283802211,27.8491429254749,1.24158169208999,0
28.9270700209435,53.9794505773941,1,0
15.4777911024847,25.0432503832368,16.9960421612827,0
23.5244347305852,36.9489024918251,22.823309205208,0
14.2635317937674,34.69699752591,1,0
26.3159073244846,47.8661430375884,18.7110751364546,0
12.0028489113955,41.7588799534013,29.559100442701,0
16.9231655634699,29.7891505494238,5.81608160770998,0
24.3096900380144,26.9066355102383,28.6069285324231,0
23.6137943468005,29.6704096603739,11.799999873014,0
24.908095163827,35.6127262322612,1,0
17.3633482739332,42.2217716851388,8.8814533879497,0
26.3221061667967,38.0500623791504,24.4768115118572,0
11.1103563570263,36.4286634696634,20.7278196592033,0
15.6589289009008,42.1994980773364,7.80251554878441,0
15.5481280075326,44.3633535336127,13.4467766884463,0
21.1311473302108,27.0175394858661,11.2304582218605,0
14.7904389151947,32.3496531646895,26.5555790278015,0
26.5136839514555,27.0270564696957,28.3028375221154,0
17.6995913540108,49.528826452195,4.60991926135262,1
26.3075202330947,35.3226344716035,20.1858003569816,0
24.7066846345629,41.3922337670266,11.7178274652233,0
25.7267240445838,42.6186251991559,20.9966902756464,0
28.0308413581471,44.3336950113502,11.8460026904279,0
24.0038171028596,33.0843581957402,27.7549973929981,1
29.5577482560109,40.7459858380841,21.0248467864317,0
22.195890561763,28.2784075693749,37.2734202564518,0
23.496970187122,42.1517205555595,19.5529249591129,0
10.2491679910106,43.8151332419496,11.132362508542,0
27.9379191419859,50.8116501345893,1,0
27.4142614002639,30.8899353243111,16.5339568160739,0
12.0686910508011,46.7742396316872,34.4650999630951,0
12.1284702685166,26.3575645710864,11.7416690769915,0
27.7271002558884,49.5976456056044,27.3461689594089,0
