"fte","rate","years","female"
18.9914288381928,49.7587219340292,22.1315942063582,0
21.7312186006557,19.6984939719925,15.8833193450628,0
12.0000941407463,33.4166885909896,19.6389382711318,0
13.3750577918826,39.1811887065925,18.446353263532,0
27.7281155604038,37.9754850238917,29.5428081006778,0
21.6491097764733,39.6782961250731,10.162395511062,0
19.1547824855048,46.3855996092183,9.31568890762878,0
21.4128211207963,38.1998871610338,1,0
26.7980936149564,41.0121762552863,27.1150852049159,0
15.9175484452749,27.886182444054,18.6858375336194,0
28.5853350984656,52.578758397939,17.1628578456809,0
10.4311543582883,27.6271308340652,25.707862735861,0
28.0547870539203,46.0406644517712,2.50644507902689,0
14.019415482751,48.7347033682725,22.1630280683298,0
24.1026023770029,41.5512184438849,30.0880578320493,1
29.299205180249,46.1617541129568,2.89446297403833,0
29.7803538371964,52.5058284803315,20.0441891043329,0
23.9298989094784,25.3206602738974,6.00485990967786,0
18.0282128377508,50.8553400088279,16.7542179569134,0
28.1115128810976,45.9065586771975,29.8945463013065,0
10.2069034775818,31.5865978805975,10.8817514402165,0
18.3492310301092,39.6849376095834,18.4474856959919,0
29.9635228423557,38.6309198781696,16.6288351291826,0
18.9854241968437,43.0663716271709,5.25071360917173,0
22.3120732616117,41.456932870624,25.0074757832424,1
20.8728816596465,37.6570262510876,6.22371136943275,0
22.0882085617632,41.0343093350258,12.6611480115814,0
28.6327656185044,57.6787282995543,23.5264025635411,1
23.2095992674936,37.1248034874955,11.3209280810395,0
15.2903111930937,38.1301741600116,34.8366990734028,1
24.9745690254014,28.9301984418137,20.7455156372791,0
18.0024270109661,51.0364529805079,6.73606976864244,0
12.5594282318557,44.5152922146065,34.805191502842,0
26.0162147491806,41.1927604792161,8.39572407435071,0
23.5464629638494,48.0371952102246,19.9741363977662,1
14.4811944321539,46.5551808032113,20.3071316938631,0
16.158057076465,46.9090835330448,13.6918236515899,1
11.2568179483509,47.0436695375113,38.9448998875459,0
14.6150690134048,27.7449947247395,15.6052725227078,0
27.87160325045,49.681768081757,16.491763856385,0
22.0059847095983,34.9334066287665,41.3399048505189,0
25.1423808878446,45.2505372563192,1,1
17.1865654334642,44.9190240239348,20.4660023347203,1
25.8850563329153,30.7672477405982,7.62420345857572,1
23.4112258689072,41.289971386207,29.3701930008397,0
21.086570909307,27.645115888975,9.64677550407851,0
28.5879431775993,35.5119917900998,11.0005161465758,0
26.4233340067981,29.2401598555253,11.9427974465416,0
24.3306324063033,42.4208974617444,34.8149870755201,0
26.2592446196321,45.8707472014051,1,1
23.7810993921563,34.282636173388,17.8848063564872,0
23.1713322144427,26.5789084563957,18.6913165308802,1
14.2543036153537,40.5580465832171,5.82245127794022,1
17.177002956423,49.9921252207351,14.4342702247357,0
16.8030506196257,28.4615952840056,19.8993323857856,0
17.5534171472634,46.5392721065017,21.1606888823894,0
15.0398417550087,29.9268779055472,20.8396980675845,0
10.1444289165476,22.5764768822412,36.727308865082,0
25.0307459333126,44.6721834653464,29.3355851455319,1
18.1835315955612,40.6612620971908,4.78339843332446,1
14.5598606329125,46.7586185441405,39.0653146119632,1
21.792228451862,34.7299714566919,22.4417444372284,0
22.0389838170974,29.6771987328424,7.93764642876658,0
13.823603786803,33.2919956762854,14.8208490443019,0
22.1241235076046,46.9152813050733,16.0888599054963,0
19.9512590100031,32.7192876274669,5.92796721290756,0
14.6715326420963,38.1933699006727,17.9875593208158,0
