"salary","domvio","counsel"
41465.0162403958,0.858275868743658,1
55455.7256614437,1.16488446015865,0
100519.27676587,1.98804912297055,0
60682.8979364527,1.11690592439845,0
88136.0281647786,1.80277769686654,0
94745.5349716739,1.91727182501927,0
65780.0026430353,1.18756743054837,0
57738.17048715,1.21265587117523,0
62863.4088374466,1.26587827969342,0
31955.2227186302,0.607746007852256,0
52199.7581828045,0.971220929175615,1
84645.4300252889,1.86068941280246,0
26226.8388774399,0.406668422371149,1
72419.2948045903,1.471978421323,0
57066.7712737885,0.998897085338831,1
107088.362058149,2.46472170948982,0
79661.1009479825,1.60454854276031,0
28705.2471539484,0.533509447239339,0
112772.88701184,2.21785302693024,0
98779.2712896461,1.99021342732012,1
107118.670912253,2.28659867402166,0
77467.5107585685,1.67104613259435,1
93201.5866368311,1.83115809597075,0
99191.0752978514,1.86430919468403,1
80104.0795806213,1.63052217327058,1
94274.4054681514,1.79841990657151,1
75107.3589124724,1.36903045605868,0
90704.5652711177,1.95234007611871,1
97258.3211177881,1.94873793423176,0
97670.3566825738,2.16524850716814,0
103685.972131925,1.97399781122804,1
116174.393682794,2.24934180919081,0
78092.9663542396,1.70254436321557,0
74626.2793035776,1.56761589553207,0
34613.9274745706,0.58792128553614,0
61432.1482815082,1.21557975513861,0
50245.5618142574,0.926125423517078,0
52306.2653279541,0.966311505995691,0
46791.6842447694,0.963332204148173,0
44011.8740203509,0.919857317209244,1
50786.7178149157,0.896364277228713,1
77760.2230475375,1.74304462969303,1
109674.97310789,2.25509787304327,0
51578.9508995813,1.09361114725471,0
111495.896562287,2.31684442609549,0
108028.115773704,2.10821203654632,0
73216.155866775,1.36215125070885,0
43296.9349588808,0.718125634361058,0
51426.7956278866,0.980210231244564,1
58322.8784037314,1.14126282045618,0
78054.1103593093,1.77117737615481,0
24410.7755486084,0.412999860942364,1
41921.8438635458,0.869393523037434,1
107678.960745221,2.23032354190946,0
93581.5644496386,1.9024761788547,1
89626.8052342016,1.76142670260742,0
31083.2693205117,0.551271597389132,0
82301.896158777,1.76312702242285,0
69078.3046297427,1.45616286620498,0
63030.6482799086,1.30934626515955,0
111185.601349899,2.24232121417299,0
58241.1616252901,1.17789804702625,0
45168.047161636,0.848730598576367,0
28450.3776785372,0.506799168884754,0
78234.502008906,1.71294404985383,0
77052.0191041215,1.47057187594473,1
91068.2350595838,1.94032624829561,0
82583.5302775179,1.86390837654471,0
76500.5588755547,1.65908656604588,1
92792.840926223,1.94334353506565,1
91372.0067216463,1.82576185325161,0
42580.0477532951,0.756319094449282,0
96705.6902700943,2.13014415372163,0
98129.4630925324,2.12216241052374,0
80250.8130912295,1.62684109844267,1
52612.0249970108,0.99528871383518,0
90157.7352828978,1.72760529909283,0
94941.3847062553,2.01442806515843,0
97986.5094958619,1.97382587054744,0
81929.9813715787,1.6753860488534,0
46020.3344968436,0.794640475418419,0
78791.6039803742,1.49070798465982,0
53681.9941977829,1.05611776635051,1
47864.1201339708,0.954918540548533,0
81775.0417504855,1.60096056945622,0
116574.930336784,2.40359455300495,0
88795.1407249229,1.7195513388142,0
110862.804161055,2.39708714745939,0
34384.2143566244,0.534972383454442,1
75858.8818746395,1.55983000528067,0
46405.4168246663,0.931829798966646,0
105137.83748913,2.3781091212295,0
56796.9611632627,0.991713168565184,0
52944.5537634844,0.985823097452521,1
85872.3208267562,1.96827066177502,0
50655.9230062122,0.948006016667932,0
27815.1112757844,0.501119006425142,0
83120.023361765,1.83934444710612,1
61848.8749746545,1.1494639609009,0
37455.900502813,0.6282619535923,0
63359.3859663983,1.23365912586451,1
60969.491346529,1.14214698690921,0
52247.1137902548,1.07104392535985,0
41948.0306497474,0.777843486052006,0
83127.6512010334,1.61055935779586,0
40506.671880108,0.680866743903607,0
109611.219399683,2.17977363755926,0
102226.557769393,1.95482503715903,0
41639.2783006108,0.689619772136211,1
35636.6239844329,0.696475690603256,1
104148.347231905,2.30333264730871,0
106219.732222927,2.16439674096182,0
42355.4797962184,0.807995988056064,1
92503.9509317105,2.13316807197407,0
69101.4443077555,1.34494204744697,1
99883.6434510501,2.26663400838152,0
115766.710380317,2.41807228839025,0
31831.8469255356,0.560172040946782,0
80311.7414835769,1.80355757288635,0
78828.9310384786,1.72732887677848,1
114438.792048083,2.28977047791705,0
93520.1125316403,1.95053748562932,1
92345.2647213492,1.78671540133655,0
123789.552135272,2.48253771103919,0
62961.8087073384,1.32629725569859,0
118739.851709307,2.3161384947598,0
103388.167711595,2.07337526977062,0
115497.499048239,2.45085002109408,0
69607.307868085,1.31443517189473,0
88731.8301308332,1.90498058591038,0
40785.0917969929,0.727008413150907,1
91128.5660235061,1.87001830525696,0
59600.7595998831,1.15625625941902,0
52982.8666245956,1.00396818900481,0
97585.7447586507,2.2320782779716,0
91951.7748694358,1.90527785010636,0
35205.2922578683,0.640718557871878,0
72555.88265087,1.53645893698558,0
37257.3274874898,0.657723974063993,1
59368.6932822846,1.2362840496935,0
34796.5922260548,0.547495282441378,1
85428.2354725006,1.67660959018394,0
59693.0334190972,1.24663155674934,1
116500.262335074,2.42997530521825,0
72493.973679766,1.37660580221564,0
84487.1080884132,1.89053997397423,0
74885.833614951,1.46162894647568,0
114623.722493552,2.23643118236214,0
69102.0807005678,1.26969222538173,0
103955.147175792,2.21281082136557,0
89333.8627466684,1.97841737093404,0
91483.9822273866,2.05803683027625,0
100959.082116164,2.11708090174943,0
42771.5080907204,0.837548652198166,0
67845.8123521482,1.25253317244351,1
35028.9805899067,0.541859404649585,0
106662.270474329,2.28772296570241,0
71010.3047737359,1.52073219530284,1
75185.8327652866,1.60871664695442,1
53615.9390543612,1.16164278751239,0
97329.2595110218,1.98924076650292,0
79083.9055328266,1.69143382646143,0
54654.9963137004,0.969564042985439,1
32369.9076038002,0.59161992976442,0
88554.5350694536,1.8719607857056,0
29901.1154350567,0.46390537135303,1
61457.4179524696,1.32463151635602,0
47027.7415189005,0.868651104625314,0
70486.545784236,1.56947331596166,0
97105.64246428,1.98547694273293,0
77141.9949649209,1.54869999596849,0
50673.3162779864,0.913781248778105,1
92942.8037186477,1.78445333661512,0
34321.7039080148,0.559954427555203,1
104162.656655706,2.13970158994198,0
59482.4438418941,1.17281174696982,1
121264.098967553,2.33547489577904,0
53162.9985622858,1.12483716197312,0
56987.6639686444,1.05095074977726,0
46262.3987688596,0.97015625750646,0
60674.3280784328,1.31926395818591,1
81162.6560092943,1.52784343296662,0
73497.3625454484,1.35766740096733,0
106471.317478803,2.36040760576725,0
108282.36165308,2.25091794040054,0
64207.1872212658,1.20024286257103,0
80743.5013597426,1.83969174511731,0
76443.8246287813,1.52849158458412,0
101960.159496912,2.0986975710839,0
66255.8132313314,1.37188053550199,0
50605.5066567102,0.90476393327117,1
86713.512150292,1.6283569065854,0
94672.0695678281,1.77345441188663,0
99752.4104379335,2.09044926334172,0
53881.1926630882,1.09199558384717,0
98285.6493126547,1.98798918630928,0
63062.4307105246,1.1835958249867,0
83540.7888620869,1.76512185065076,0
33036.1408376692,0.599769727140665,1
83394.6287830215,1.86820617504418,0
69206.0134453962,1.33978259889409,0
111590.483752509,2.36087084421888,0
55543.80371368,1.03745906287804,0
77151.0804152046,1.4947946309112,0
128478.45900279,2.45769061846659,0
28890.2302533971,0.522650068625808,0
