"fte","rate","years","female"
10.6047005975218,30.841888992686,13.9041594521395,1
21.4526985837095,40.6038491431831,27.1741106656184,1
24.6093938922615,34.4731859204785,14.5641158718836,1
19.0127862417309,38.231424631498,28.930179920196,0
22.4407663098201,29.4221525982805,7.67884273535492,0
21.3984330091625,28.4267588898954,11.1383945519492,0
23.6902684186426,41.0401650408581,8.04365372158077,0
25.8730402524829,48.1774097216463,25.4976663407469,0
12.3182146601503,29.5960479709047,11.1239917374567,0
23.1148304960391,29.1064864159961,28.6431117763698,0
28.5921271214541,42.0282893882609,12.4164045717478,0
18.4203508675912,50.8012550713406,26.0477603823269,0
20.1016393082235,43.2237720801161,17.9880476863507,0
29.7615331761263,49.5404414224494,1,1
25.3561288490891,52.5888075107531,12.8851546596734,0
26.2424900457513,43.0834557193143,14.5294359541253,0
15.6213112892392,34.5608686839146,20.1778387724212,0
20.5158809005637,37.689602013667,20.2588472063615,0
13.9368833462363,32.1011906687884,19.0515066659805,0
25.018175433068,44.0099924824424,30.3975785282607,0
27.3607617413801,45.358060712837,16.0442494239815,0
25.1077408385248,44.4576799279697,35.6746377765514,0
23.8484041192627,24.9484680810554,1,0
23.7530284994439,40.518089092027,1,1
12.4625192969535,41.2519636223134,9.77504470694475,1
19.1660977850752,50.719585308906,3.68844854561871,0
15.6076974954052,47.397942493974,16.3744075101233,0
24.4575993840787,39.2783453646195,21.6624271151804,1
13.1000183711887,39.9385814627313,11.8626878147666,0
27.1314694172366,46.0792657544068,32.2934334537106,0
16.6296709946448,30.41905746652,22.4437365979645,0
22.1148154045797,34.9582148727035,19.5388843210067,0
29.1762394500267,54.7106518848574,12.1612959721772,0
19.7299623015946,52.7068557468274,16.4671899075463,0
13.1868175085073,29.0675806438773,1,0
19.6054018111049,38.1677112196207,24.0113544548528,0
29.5443294866352,49.1364835273107,17.215169711048,0
15.4203652430099,30.5233817496061,24.9526681251073,0
17.5084796337682,54.0039720906534,10.76755666801,0
10.0245173552631,41.6574362041098,34.081270893937,1
27.9661626792248,46.1488402066137,16.9326019484372,0
25.0065401716526,43.801488329368,9.48855842607213,0
23.0660742795713,41.9287758905142,13.7598345796025,0
16.0621365954006,49.8984499176338,14.7372152268351,1
18.3340558009093,35.7757985101642,35.0860525611286,0
24.911893859062,38.9719866823764,18.3538177027156,0
15.7187404601614,39.386814339414,16.0220590184497,1
14.4572179875956,38.402564084583,19.7831854585011,0
20.1841721124947,29.6904759783735,30.6054587416399,1
15.9247467012975,37.6689320376305,10.849687530063,1
12.9418907392394,30.2924938090428,17.2798442668839,1
22.1828621774225,35.0674589080805,1,0
12.1845790155496,43.6778453251515,15.6415452866333,0
26.9549868407386,48.9957367618264,12.1746742543689,1
22.7873412671995,30.6567384760075,28.4632663213517,0
28.3465149507338,44.0991935519283,12.9539823898688,0
18.3752850774517,43.3526202774968,10.5471070245433,0
29.4118414252456,44.6243526098436,25.8546303684243,0
17.4091338678241,32.4794200428362,15.070528866526,0
28.0390407210613,46.3933415591966,23.0059919138162,1
17.0432000569772,46.6356518181723,19.7781948616882,0
16.2049129453516,39.6544623550101,19.5605838609172,0
17.8172567129177,38.6106709618525,17.8127298611359,1
17.2174923273175,44.1514992952002,26.3619906514421,0
27.3130947890504,43.7374567642965,4.7297169926976,0
14.5468119811267,42.6247579185778,30.3149946824826,1
22.0448298862822,36.8524428970958,28.5658278034628,0
23.6118482569789,31.5527467553373,10.2516905102436,0
13.317639665854,36.9387418628509,18.9807245911622,0
19.411168944862,34.7626584679956,17.9718871395146,0
11.4094662137594,36.6357897575709,14.6947695648275,0
20.4747635573972,22.5174317918477,27.3381166372151,0
26.6099134366959,53.580578434585,13.283827240843,0
18.3766222429537,33.6978007333749,15.2388448405984,1
29.9713306793646,61.400155639389,1,0
17.1268252419058,38.9220300582743,6.93866381243242,0
17.6819731747574,32.529574378496,14.0974518697474,0
29.3262461124599,51.2962705811711,1,0
15.2072319771364,41.9883100241238,24.5441519147714,0
15.0349374894525,26.0519855409888,32.7273640071321,0
16.5436017944456,39.5627133573273,29.1916121577854,1
14.4775739624067,32.1535071171519,11.0965771234432,1
28.5941598424474,42.3194681850548,14.3060735240113,0
22.2595652801876,33.5658323893384,13.5474750180697,0
28.8886411208659,39.5096949570733,20.647283051054,0
10.4951838473028,27.0517224700987,23.3471983305242,0
22.3849511144745,27.2687672697555,1,0
26.0258779022843,32.7493563849815,4.63798269115637,1
24.7781831682333,39.3904186416271,21.5985902505095,1
10.9763891265118,44.0442704804654,14.2693039546436,0
12.3410488436914,28.3453938617356,25.5333464051005,0
17.5464895631687,42.2335945901581,19.0264359858495,0
16.5674723310775,41.1024228270606,16.3044714346422,0
27.7532273196392,37.7464304442067,15.2074635662143,0
25.8571077672145,52.0196619707653,8.80835013957676,0
23.5713301206156,36.919627905149,18.9508055901013,0
16.4404669608007,37.0797422470613,24.5229884194714,0
28.5291106166178,52.9280324667815,8.00515424154514,0
28.3266722330535,34.4659395713001,17.2010267874525,0
22.3353870817937,28.6178972721618,16.7239467991001,0
23.9342034555086,34.4083714652154,12.2201315374277,1
19.8897044713018,50.5628774102942,3.54864514638393,0
26.6538582288219,43.5324298323846,1,0
26.3886508328894,34.6397655733189,20.7272420558513,0
28.2153781503994,43.1761635956968,20.9628805268692,0
12.5762753136513,31.8024407401055,1,0
15.816092827075,32.6208886756304,15.9207751140789,0
23.1035578294768,40.3646222660043,8.40784828556457,1
28.6043838700032,47.3865418766916,18.4624990861932,0
21.6930149967617,22.7197079285243,9.7795513958763,0
17.5914109552724,31.8493858827886,37.9843879277662,0
26.9656072908069,49.9331870241584,16.7811653546146,1
28.2210034766493,54.5101573192127,14.1242697032542,0
23.8459574092372,40.7484492982787,16.9114869199641,0
17.9466587120982,48.3726218718007,9.10311825483086,0
17.5580861964373,29.3361146308467,1.48596607822674,0
22.8861810942508,26.9251892996148,22.1014475839445,0
19.7102908386837,35.7590705739904,23.1276274883242,0
22.4066997764471,31.5937344291224,24.2507185100212,0
23.5949760684701,37.5566146023151,27.463713412541,0
