"salary","domvio","counsel"
44383.0577750426,0.850473266094923,1
99593.4061852391,2.04368455754593,0
67843.67417504,1.50719029270113,0
104996.977481358,2.29029630869627,0
58380.4197612879,1.14603855162859,1
51497.2795196408,1.01004775874317,1
63128.804649595,1.20513391122222,0
91802.6374233694,1.89293056093156,1
104188.688807455,2.28109070193022,0
86359.4302791283,1.92212340161204,1
56850.4784760691,1.11135399481282,0
68460.1022933379,1.53413953864947,0
99105.6198776778,2.07856270903721,0
44418.8042100284,0.875311440788209,0
111757.241060776,2.23994555929676,0
52135.2040635155,0.988844281435013,1
59197.1394076307,1.30293622706085,0
89704.4139338243,1.99694961868227,0
83801.5472321012,1.90224272292107,0
111096.931152756,2.14211808331311,0
98111.7582293929,1.94377183774486,0
80763.6079897451,1.63285870943218,0
34716.2811487506,0.56284307083115,0
89456.3335291851,1.91844873130322,0
91773.5042681076,1.86655335035175,0
56589.6530337599,1.12178675737232,0
100437.036252511,2.24294268293306,0
71698.9600340867,1.51217827992514,0
35913.7066666665,0.606853250414133,0
41693.0570090321,0.838954166974872,0
42164.3795922018,0.800199830438942,0
89408.8241641785,1.90430461503565,1
79204.9374507014,1.78161911573261,0
69516.3183082431,1.45732184126973,0
76828.0043218856,1.49840544071048,0
60127.631157037,1.29667787719518,0
71108.2149145697,1.3001343072392,0
118693.062842315,2.35129726817831,0
37285.2013519948,0.630726186558604,0
78312.3506657823,1.75725871417671,0
32291.7737523705,0.591640026308596,0
95522.9736991842,2.03515131631866,0
89049.7986171682,1.93571890890598,0
41914.0254056736,0.729625330120325,1
29352.2074775205,0.531140228267759,0
125159.50186741,2.44482069509104,0
49200.7653677392,0.84867060277611,0
64202.0833061853,1.30013363482431,0
90636.1369770185,2.03754531173036,0
71813.8006488585,1.46345055336133,0
110200.346042785,2.48919417476282,0
113686.56983323,2.44141870411113,0
67218.5196696622,1.27755175763741,0
30311.5641156814,0.54913815530017,0
93709.3927506769,2.13640540000051,0
110153.402119816,2.46676636114717,0
104606.887930128,2.06060984358191,0
35346.1066384285,0.650883121415973,0
38458.1907355143,0.765898028388619,0
69972.4382983568,1.37042589159682,0
67644.4964722565,1.47722837468609,0
42351.3056460052,0.857270642183721,0
66744.7215772068,1.48364928737283,0
54541.7629626331,1.17326832236722,0
94365.4405857623,1.99232018217444,1
90838.8055157412,1.85703353350982,0
55566.9067805699,1.13518782658502,0
29212.8551288123,0.509531536605209,0
115190.999085056,2.34423796273768,0
41068.8823782883,0.68585811695084,0
53759.2470614948,0.962708049453795,0
62821.3195963255,1.29696234734729,0
92563.7743205249,1.9552824953571,0
102638.260510726,2.06230718782172,0
51283.5875429678,1.0850956919603,0
95388.6930791163,1.96247488893569,1
62084.4141884657,1.12488174857572,0
49227.6529981791,0.965291032101959,0
71063.0210158608,1.35531839802861,1
59746.9919946671,1.30292342938483,1
36252.0600617982,0.681301893666387,0
89915.1856677469,1.95682451548055,0
91794.6689732302,1.86190533498302,0
