"salary","domvio","counsel"
45142.2869630638,0.791918742004782,0
71372.5875820627,1.73255740012974,0
84086.1649159576,2.00897698337212,0
54057.9577049993,1.23939807061106,0
84529.4507728522,2.04573760135099,0
80882.3402078057,1.79616650659591,0
66906.6811272806,1.45977325970307,0
28851.9195297366,0.511889424175024,0
29921.1067324256,0.575935127213597,1
106061.037624597,2.32935408409685,0
38151.13037656,0.628954529762268,0
69064.1984327285,1.39322920143604,0
42510.823260669,0.895399880129844,0
76030.6710939725,1.51751486025751,1
34694.7123133842,0.588366188108921,0
39201.9498898878,0.655256601516157,0
67965.5637604664,1.43538742372766,0
61731.4475801313,1.2762558683753,0
57523.2639277371,1.33556192275137,0
91917.1114457201,1.86397423362359,0
107980.930116206,2.38618333172053,0
89511.4990867262,2.09793177898973,0
86457.0936315503,2.1462652948685,0
89478.2630495407,2.05402470706031,0
57703.3076885477,1.25645887367427,1
67233.8673454633,1.48242506850511,0
70589.2514586916,1.43539401236922,0
87344.7839237951,1.79585959902033,0
34961.3821611171,0.550888960715383,0
102609.076218603,2.34497015736997,0
44284.0106448969,0.895594095811248,0
92614.0929404368,2.24801815021783,0
71355.2037676182,1.65643900865689,0
94558.4618805391,2.29497806960717,0
50841.6576592956,0.967979490291327,0
75007.2720282364,1.79693620931357,0
42715.7988840315,0.913747385144234,1
37338.1803130775,0.67493760176003,1
67745.0741242988,1.51517913304269,0
102475.925846682,2.40810193167999,0
50941.4531617397,0.993746820837259,0
61493.0753000724,1.18799187289551,0
50373.9331465919,1.07778808334842,0
62284.296181971,1.3527526515536,0
96051.4637576531,2.03279754240066,0
43454.2252003076,0.940591949038208,0
69522.5633499669,1.56124036340043,0
32140.1474135377,0.609184965118766,1
46147.9449858942,0.860789394937456,0
99693.651946861,2.17032695515081,0
74104.4123086742,1.79788488708436,0
60412.3548075627,1.35444445488974,0
111617.507617747,2.36254873452708,0
82415.1292453629,1.89038308635354,1
40325.9207649749,0.744560624007136,0
53982.1476260988,1.00969130266458,0
79168.1698575852,1.81654330901802,0
62490.0470148172,1.47321286834776,1
45910.9626048629,0.895709389355034,0
100749.71983836,2.33825565129519,0
92286.5139942982,2.27562832692638,0
77891.7639891195,1.82680728007108,0
79422.3349940401,1.90509867621586,0
70203.1375218763,1.44519022945315,0
36804.0641642786,0.761207738891244,1
28203.9428953489,0.502215123921633,1
109722.948617814,2.48089280212298,0
45401.2578876833,0.858379441313446,0
64404.1931524743,1.43079076940194,0
40072.2543510241,0.715266849845648,0
51650.327779083,1.00329226022586,0
75033.4570820727,1.7047214359045,0
76728.4575819935,1.66244080774486,1
51827.6155490053,1.01048821629956,0
78041.1235937258,1.55237232847139,0
54974.3058527211,1.05851891301572,1
51000.6842113464,1.16414602287114,0
50382.4617650185,0.964448579587042,0
30363.9103889223,0.525167641043663,1
87184.6016337491,1.91522589884698,0
64242.0742418934,1.3873992501758,0
78050.1284968296,1.92225679419935,1
104002.566295707,2.38560793595389,0
47232.6626051444,0.997133750468493,0
94217.6298623222,2.37316432641819,0
69619.4625973951,1.61891960678622,0
36700.5780387853,0.71819032356143,0
66467.3063173979,1.44697318039834,0
75385.7489208161,1.55221209488809,0
85730.2074399416,2.10557414079085,0
64624.993970449,1.22424102062359,0
42414.7939609523,0.904128303285688,0
44802.8718285141,0.853630034998059,1
43746.4427160821,0.810058113653213,0
88715.486777596,1.98074530437589,0
69149.5595951221,1.33053137362003,0
58904.3745614888,1.34992238832638,0
52280.4480118347,1.11019581668079,1
85330.4742413673,2.06602830253541,0
32012.8355964431,0.626131427008659,0
80564.6271076428,1.87441531335935,0
78447.5052987749,1.88607008429244,0
63595.6205250063,1.49643708020449,0
57316.5512658847,1.25560027174652,0
40626.35294435,0.789998209103942,0
33342.5559932244,0.562828290276229,0
102407.763288217,2.31858033919707,0
55655.7307090261,1.23056325642392,0
63866.7256742011,1.24801859213039,0
65437.0319278819,1.33796289470047,0
42491.3240037136,0.876076213549823,0
75146.0419394304,1.80930619174615,0
86620.2338194278,1.98607216356322,0
31541.8079899945,0.607254981528968,0
60693.7646760824,1.20555227296427,0
40752.7227363351,0.872859108261764,0
86064.9380047155,1.80776821561158,1
76448.2933100813,1.81110535934567,1
82650.8971054476,1.99635420143604,1
104692.322233628,2.4811028954573,0
86954.3062000445,1.75259348470718,0
77798.4220031821,1.59074804466218,0
53869.3001794987,1.1386578916572,0
33852.6986942197,0.62723976187408,1
