"salary","domvio","counsel"
82425.5539796159,1.66184493619949,0
53608.1135134586,1.15767455846071,0
78921.8019145959,1.5040948218666,0
31946.0588412263,0.493278142809868,1
95698.4624484569,1.80703648552299,0
48250.6456480908,0.983978391159326,0
110383.895518915,2.13958655344322,0
58876.7944954085,1.19448611093685,0
37376.3366448907,0.637376176193357,0
47200.0359899898,0.891897842753679,0
57677.0164573509,1.06053418945521,0
42209.6580008596,0.689316110685468,0
46578.1682612397,0.964929865207523,0
75038.8942318749,1.55930344946682,0
41362.0378873498,0.706331892870367,0
74807.1277839567,1.58209812967107,0
112067.188872427,2.33690453832969,0
121648.336957419,2.4055696548894,0
103922.800577666,2.13097744062543,0
32120.4669293889,0.600716100540012,0
79283.4063273568,1.53767508408055,0
48046.3484475965,0.904332690406591,0
74377.4840861355,1.53584110038355,0
124877.163204202,2.49446094268933,0
100930.100490607,1.94366573123261,0
69993.9818762595,1.48558042850345,0
94404.8747546665,2.00659215636551,0
31635.4236763919,0.56092615891248,0
55573.8107988493,1.19177475292236,0
89164.937084366,1.98563771601766,0
108131.548045692,2.43212691275403,0
98833.0507518689,2.01586556714028,0
34504.9475655731,0.653879488818347,0
85955.5213440557,1.6551001355052,1
66219.9046525375,1.24433322204277,0
87120.824832012,1.86427071271464,0
36538.314299287,0.597696264274418,0
38284.9161448427,0.664423197507858,0
55384.9641025436,1.05262449523434,0
68971.692443837,1.33272045850754,1
57852.8244089082,1.18366317823529,0
75886.3169493863,1.66910702642053,0
101564.955996362,1.91124596260488,0
31203.6323334925,0.575933270156384,0
113091.636412827,2.29767683101818,0
76075.1229348436,1.56918613100424,0
35220.4453691134,0.606635673437268,0
71732.3380527115,1.39683376904577,0
58519.6695153844,1.04748251382262,0
70161.5523618632,1.36259849667549,1
56276.3157284501,1.04255252052099,0
90376.724366999,1.68730189558119,0
34479.6710856819,0.586766704451293,0
91514.4380874393,1.76302993157879,0
83253.2820995844,1.61598446546122,0
41558.6838147348,0.775932081509382,0
79419.190779551,1.46821725517511,1
26906.187418335,0.400912026688457,1
