"fte","rate","years","female"
28.1811435938718,50.2127764624734,10.4802195135624,0
21.5073234197064,25.150139449774,24.4292579286036,1
27.5274657260367,46.7873257642136,19.6227952795271,0
26.2279380870137,42.721032905101,8.01879046545946,0
18.1274812206657,53.57744876206,22.2268162674038,0
28.1927606969665,45.3381635435066,6.12043622762894,0
19.3934636782812,53.939993651937,4.09581655348848,0
24.5985335058862,40.5505703254612,11.8621478037519,0
18.4298279670655,41.7918653453465,31.7536403627084,0
16.5017021096116,49.3346901359317,5.99944998296746,0
22.0814426646886,23.5796183312758,25.1243187610221,0
27.9503186024533,49.2515533125114,21.3066796446701,0
11.9116516912316,26.6157590273976,7.14417634684878,1
19.7240248223189,45.5558604839972,16.779011247176,0
27.9972876749742,35.8947765932813,34.7282557744043,0
24.7055847584514,44.7858574447526,18.6329941584995,0
14.7761460738975,51.0722961456777,12.0177469965049,0
15.8051629520244,42.1001959849569,10.6128910158952,0
21.7950184957806,32.9023754844395,22.5896343687882,0
18.3940386001355,54.1429144728622,1,0
17.1572953073334,43.2297690289206,27.7689161717319,0
26.8904709403282,38.6333271236423,21.4477228560916,0
14.5139999350273,47.0005053098165,30.8244890909552,0
11.34870112992,30.6290269512562,2.67253595617444,0
27.028252208158,44.297048028923,22.1343001094683,0
20.831877527644,22.6900020564006,1,0
21.0646093476755,38.731296229404,13.1551356149644,1
24.5262668209975,38.7179232788272,15.3176258085773,0
13.5654335763224,45.319017675768,33.0652870635752,0
18.2067995425314,53.6292416083526,2.45481641584047,0
22.1352050981226,29.9096504360164,10.6626126749811,0
19.0850870218128,39.9362127774602,1,0
21.6463555866931,39.9793474620685,11.7372135861112,0
24.4137726547993,34.6953369361487,27.5294568506292,1
13.7380965164649,36.789150944872,6.46306062546182,0
24.7006947139924,35.4052444838161,26.8841919296417,0
18.0662262987808,53.4024108981303,18.0449759638996,0
16.6020733486433,41.6250462955277,1,0
20.7138088409046,36.1898917226633,12.7653759119655,0
27.5313085783273,53.3925212623966,15.4601118441781,0
16.4245539501111,33.7084590109623,10.3782951119072,0
16.5401763821875,52.7267593391431,38.4450047506079,0
12.8744100025994,28.7706598052294,25.4130908528068,0
24.0111513277074,38.5733222524407,11.6773129418982,0
23.8241834564999,48.6350143692784,23.0315214590601,0
17.3790599594874,41.6701740821121,14.2207917380647,0
17.3008336660273,39.6523082964398,31.3093558421822,1
25.353384097566,42.5645511532258,46.1102956879599,0
28.8419935316356,35.9102536870212,17.9055986975568,0
