"fte","rate","years","female"
14.1838490251708,42.7032454826853,15.791085729132,0
13.6124084774994,35.5678065743925,1,0
24.4918205426798,47.8275553375894,24.6267242072408,0
13.7571409170607,40.8325201256859,18.2397523900852,0
17.6900553142307,36.2408508092144,9.03907282250907,0
14.6430609049987,31.0849846416238,30.7059893448381,0
23.8147722938211,33.0368478594439,10.004035483506,0
26.6664855232714,33.4579120427972,2.91511883629323,0
19.4335638989216,42.8944146394012,18.3142512755992,0
24.0391583346452,40.7198048364524,19.2978635623306,0
19.1729490845588,50.1223114708057,1,0
16.855487463422,46.7231776948135,26.4009220140299,0
14.1820539535985,51.8747236462375,19.9760002874339,0
27.11058125282,30.2822586033068,11.8365713832222,0
23.8136387454278,44.8751345454642,26.5480385387034,1
18.307810944133,43.1357324536181,15.5948534450758,0
23.470010979292,33.1831394183079,12.080416615529,0
16.8437309794356,44.451361939279,21.5392572091775,0
28.9430733397925,45.6687175584406,1,0
22.7724684361911,45.659866041801,5.97924337697827,0
16.0951674492277,40.0726875718131,18.1415626566998,0
14.5533001536598,30.3800326222574,7.59660785586516,0
12.6128300711579,33.9099087301151,30.2371441639477,0
27.1552530716843,41.259206029702,35.0324334939919,0
23.7052919038227,45.1710689491661,37.7947511631132,0
20.3299179673195,28.6614414461012,10.9342828522701,0
23.3666437231903,48.0570948197295,10.3847126619619,0
12.3219579430887,43.6466570484859,14.0483363631631,0
24.7830513876076,36.5038302474444,12.3220523536447,1
19.826250930471,40.9402133614346,28.2587110656175,0
23.2280250572008,22.3065013640691,13.5512852657362,1
29.9960112743913,56.9059952640128,29.8950622722839,0
25.1068242115005,34.1596467509854,9.87426241536673,0
12.6014409647812,43.5702198530549,22.4862607740297,0
26.6253808202432,43.3655277752824,5.25642103731093,0
22.3255555622578,48.5213822945292,18.0222102065063,0
25.1640688895031,41.1953025633443,37.4848140881247,1
20.1392535111476,33.0837555402785,34.9598888334267,0
16.1097187130813,26.1672119018815,22.3032647071566,1
